Price,Title,Number of USB 3.0 Ports,Brand,Series,Processor Brand,Item model number,Memory Technology,Hard Disk Description,Graphics Chipset Brand,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,MANU_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz
446.0392000000001,"Lenovo 2022 Newest Ideapad 3 Laptop, 15.6"" HD Touchscreen, 11th Gen Intel Core i3-1115G4 Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, HDMI, Webcam, Wi-Fi 5, Bluetooth, Windows 11 Home, Almond",0,Lenovo,IdeaPad 3 81X800ENUS,Intel,Ideapad,ddr4,SSD,Intel,15.6,1366.0,768.0,1.84611944,0,other,8.0,Intel,Windows,lenovo,8,Laptop,Intel I3,3.0
503.5808,"Apple MacBook Air (13-inch Retina display, 1.6GHz dual-core Intel Core i5, 128GB) - Space Gray (Renewed)",0,Apple,MacBook Air,Intel,MRE82LL/A,other,Other,Intel,13.3,2560.0,1600.0,1.19748288,1,Gray,8.0,Intel,Other,Other,1,Other,Other,1.7
625.5864,"Early 2020 Apple MacBook Air with 1.1GHz Intel Core i3 (13-inch, 8GB RAM, 256GB SSD Storage) (QWERTY English) Space Gray (Renewed)",0,Apple,MacBook Air,Intel,MWTJ2LL/A,other,SSD,Intel,13.0,2560.0,1600.0,1.63746712,1,Gray,8.0,Intel,Mac,Other,1,Laptop,Intel I3,1.1
223.04,"HP Newest 14"" HD Laptop, Windows 11, Intel Celeron Dual-Core Processor Up to 2.60GHz, 4GB RAM, 64GB SSD, Webcam, Dale Pink(Renewed) (Dale Pink)",1,HP,HP 14inch Laptop,Intel,"HP 14"" Laptop",other,SSD,Intel,14.0,1366.0,768.0,2.0184844,1,Pink,4.0,Intel,Windows,hp,4,Laptop,Other,2.6
224.4,"HP Portable 13.8"" HD IPS Laptop, Intel Celeron N Processor Up to 2.78GHz, 4GB DDR4, 64GB SSD, HDMI, RJ45, Webcam, Bluetooth, Windows 11, Pastel Pink(Renewed)",3,HP,"HP 13.8"" Laptop",Intel,"HP 13.8"" Laptop",ddr4,SSD,Intel,13.8,1366.0,768.0,1.9958048,1,Pink,4.0,Intel,Windows,hp,8,Laptop,Other,2.78
542.64,"Lenovo Newest 15.6"" FHD Laptop, Intel Pentium N6000 Quad-core Processor, 16GB Memory, 1TB SSD Storage, Ethernet Port, HDMI, USB-C, WiFi & Bluetooth, Windows 11 Home, WOWPC USB Bundle",2,Lenovo,Laptop,Intel,G2,other,SSD,Intel,15.6,1920.0,1080.0,1.70097,0,other,16.0,Intel,Windows,lenovo,6,Laptop,Other,3.3
773.84,"Laptop Computer, 16GB DDR4 512GB SSD, Quad-Core Intel N95 Processor, Windows 11 Laptop, 15.6"" IPS 1080P PC, Metal Shell, WiFi, BT5.0, USB3.2, Type_C, Long Battery Life, 180° Open Angle",2,ACEMAGIC,AX15,Intel,AX15,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.6964340800000002,0,other,16.0,Intel,Windows,Other,16,Laptop,Other,3.4
694.6472,"Dell Inspiron 15 3000 Series 3511 Laptop, 15.6"" FHD Touchscreen, Intel Core i5-1035G1, 32GB DDR4 RAM, 1TB PCIe SSD, SD Card Reader, Webcam, HDMI, Wi-Fi, Windows 11 Home, Black",2,Dell,Inspiron,Intel,3511,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.6964340800000002,0,Black,32.0,Intel,Windows,dell,16,Laptop,Intel I5,1.0
271.98640000000006,"Laptop, 15.6 Inch Windows 11 Intel Celeron N5095 Quad-Core Processor up to 2.9Ghz Laptop Computer, 8GB DDR4 256GB SSD Laptop Computer,2.4/5G WiFi, Bluetooth 4.2,Mini HDMI,2xUSB 3.0,Type-C",2,URAO,LT1504,Intel,2024,ddr4,SSD,Intel,15.6,1920.0,1080.0,2.16363384,0,other,16.0,Intel,Other,Other,6,Laptop,Other,2.4
883.864,"Dell Inspiron 16 5635 Laptop - AMD Ryzen 7-7730U, QHD 16 inch, 16GB LPDDR4x RAM, 1TB SSD, AMD Radeon Graphics, Windows 11 Home, 1 Year Premium Support - Platinum Silver",3,Dell,Dell Inspiron 16 5635 laptop,AMD,i5635-A005SLV-PUS,other,SSD,AMD,16.0,2560.0,1600.0,1.90055048,0,Platinum,16.0,AMD,Windows,dell,16,Laptop,AMD RYZEN 7,4.5
569.84,"HP 17 Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 8GB RAM, 256GB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Home, Silver",2,HP,TPN-I139_320M3AV,Intel,TPN-I139_320M3AV,other,SSD,Intel,17.3,1600.0,900.0,2.0865232,0,Silver,8.0,Intel,Windows,hp,8,Laptop,Intel I3,3.0
503.1864000000001,"Morostron 15.6"" Full Metal Laptop Intel Quad-Core Processor, 16GB LPDDR4 RAM 256GB SSD and 1080P FHD IPS, Windows 11 Laptop Computer with Backlit Keyboard and Finger Print Touch ID, AC WiFi,Gray",0,Morostron,LeadBook T7 PRO,Intel,LeadBook T7 PRO,other,SSD,Intel,15.6,1920.0,1080.0,1.6782904,0,Gray,16.0,Intel,Windows,Other,16,Laptop,Other,3.0
1767.9864000000002,"16 inch Laptop, 16GB DDR4 512GB SSD, Intel Quad-Core N95 Processor (up to 3.4Ghz) Windows 11 Pro, Laptop Computer with Metal Body Support 16:10 1080P, 2.4/5G WiFi, Bluetooth 4.2, Full-Function Type-C",3,XKMURT,N16,Intel,Laptop,ddr4,SSD,Intel,16.0,1920.0,1200.0,1.93683784,0,other,16.0,Intel,Windows,Other,2,Laptop,Other,3.0
380.7864,"Laptop Computer, 15.6"" Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors, Laptop Computers with 1080P FHD, 38000mWh Battery, WiFi, Bluetooth, Type-C, TF Card",2,ANMESC,AN-X19,Intel,Laptop,other,Other,Intel,15.6,1920.0,1080.0,2.27703184,0,other,16.0,Intel,Windows,Other,32,Laptop,Other,2.9
515.1,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",3,acer,CP314-1H-P1Q5,Intel,NX.AY4AA.005,other,Other,Intel,14.0,1366.0,768.0,1.55128464,0,Silver,8.0,Intel,Other,acer,6,Chromebook,Other,3.3
471.29440000000005,Apple MacBook Pro 13.3in Retina Laptop Intel i5 Dual Core 2.6GHz 8GB 128GB SSD - MGX72LL/A (Renewed),0,Apple,Macbook Pro,Intel,MGX72LL/A,other,SSD,Intel,13.3,2560.0,1600.0,1.56942832,1,other,8.0,Intel,Mac,Other,8,Laptop,Other,2.6
474.64,"Dell Latitude 7490 Intel Core i7-8650U 16GB DDR4 RAM, 512GB SSD 14"" FHD Windows 10 Pro Laptop (Renewed)",1,Dell,Latitude 7490,Intel,Latitude 7490,ddr4,SSD,Intel,14.0,1920.0,1080.0,1.4061352,1,other,16.0,Intel,Windows,dell,6,Laptop,Intel I7,1.9
271.98640000000006,"Laptop Computer, 15.6"" Laptops, Intel Celeron Quad-Core Processors, 8GB RAM 256GB ROM, 1366 * 768 IPS, Large Battery Capacity, WiFi, Bluetooth, Type-C, TF Card",0,ANMESC,Laptop,Intel,Laptop,other,Other,Intel,15.6,1366.0,768.0,1.72818552,0,other,16.0,Intel,Windows,Other,6,Laptop,Other,3.0
402.56,HP Elitebook 840 G5 Laptop Intel Core i7 1.80 GHz 16Gb Ram 512GB SSD Windows 10 Pro-64 (Renewed),0,HP,HP EliteBook,Intel,Elitebook 840 G5,other,SSD,Intel,14.0,1920.0,1080.0,1.360776,1,other,16.0,Intel,Windows,hp,2,Laptop,Intel I7,1.8
945.1864,"Acer Swift Go Intel Evo Thin & Light Premium Laptop 14"" 1920x1200 100% sRGB Touch Screen Display Intel Core i7-1355U Intel Iris Xe 16GB LPDDR5 512GB Gen 4 SSD SFG14-71T-72QV",4,acer,Swift Go 14,Intel,SFG14-71T-72QV,other,SSD,Intel,14.0,1920.0,1200.0,1.2519139199999998,0,other,16.0,Intel,Windows,acer,16,Portable,Intel I7,4.0
1317.84,"Apple 2022 MacBook Pro M2 Chip (13-inch, 8GB RAM, 256GB SSD Storage) (QWERTY English) Space Gray (Renewed Premium)",0,Apple,MacBook Pro,Other,MNEH3LL/A,other,SSD,Other,13.3,2560.0,1600.0,2.73969568,1,Gray,16.0,Apple,Mac,Other,6,Laptop,Other,3.2
883.9864000000001,"Dell Touchscreen 15.6"" Inspiron Business Laptop Computer, Windows 11 Pro Laptop 32GB RAM 1TB SSD, Intel Core i5 Quad-Core Processor, Full HD IPS Display, Media Card Reader, Black",2,Dell,dell inspiron,Intel,dell inspiron 15,other,SSD,Intel,15.6,1920.0,1080.0,1.6556108,0,Black,32.0,Intel,Windows,dell,6,Laptop,Intel I5,4.5
196.7784,"IdeaPad 1 14 Laptop, 14.0"" HD Display, Intel Celeron N4020, 4GB RAM, 64GB Storage, Intel UHD Graphics 600, Win 11 in S Mode, Cloud Grey",2,Lenovo,Lenovo Ideapad 1i,Intel,82V6S00000,other,Other,Intel,14.0,1366.0,768.0,1.40159928,0,Grey,4.0,Intel,Windows,Other,6,Laptop,Other,1.1
760.2264,"Windows Laptop Computer, 32GB DDR4 RAM, 1TB M2 PCIe NVMe SSD, 1.7-3.4 GHz Intel N95 CPU, 15.6"" FHD 180° IPS LCD Screen, Backlight Keyboard, Fingerprint Reader, Mini HDMI, USB-A, Upgrade 9.5TB",2,Auusda,T152A,Intel,T152A,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.79622432,0,other,32.0,Intel,Windows,Other,32,Laptop,Other,1.7
1067.5864,"HP ProBook 450 G10 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSD - Pike Silver Plastic",0,HP,ProBook 450 G10,Intel,822P5UT#ABA,other,SSD,Intel,15.6,1920.0,1080.0,1.7916884,0,Silver,16.0,Intel,Windows,hp,6,Portable,Intel I7,1.7
879.9064000000001,"SAMSUNG 15.6"" Galaxy Book3 Business Laptop Computer/Windows 11 PRO/16GB - 512GB/ 13th Gen Intel® Core i5-1335U Processor, 2023 Model, NP754XFG-KB2US, Silver",0,SAMSUNG,Galaxy Book3,Intel,NP754XFG-KB2US,other,Other,Intel,15.6,1920.0,1080.0,2.55825888,0,Silver,16.0,Intel,Windows,Other,6,Laptop,Intel I5,1.3
367.1864000000001,"Laptop Computer, Traditional Laptop Computer, 16GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI",2,Maypug,MYLT1505,Intel,MYLT1505,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.64653896,0,other,15.0,Intel,Other,Other,6,Laptop,Other,2.9
515.44,"LENOVO IdeaPad 15.6"" FHD Laptop, Intel Pentium Silver N6000 Processor, 20GB RAM, 1TB PCIe SSD, 720P HD Webcam, WiFi 5, 1 Year Office, Blue, Win 11, 32GB Hotface USB Card",0,LENOVO,Lenovo IdeaPad,Intel,Lenovo IdeaPad,other,SSD,Intel,15.6,1920.0,1080.0,1.474174,0,Silver,20.0,Intel,Windows,lenovo,4,Laptop,Other,5.0
322.32000000000005,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",4,Dell,Dell Latitude 5400,Intel,Dell Latitude 5400,ddr4,SSD,Intel,14.0,1920.0,1080.0,2.53557928,1,other,16.0,Intel,Windows,dell,4,Laptop,Intel I5,4.0
814.6400000000001,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",2,HP,HP 17T,Intel,HP,other,SSD,Other,17.3,1600.0,900.0,2.381358,0,Silver,16.0,Intel,Windows,hp,512,Laptop,Other,3.0
746.2184000000001,"HP Essential 17.3"" HD+ Laptop Computer, 16GB DDR4 RAM, 1TB PCIe SSD, Quad-Core Intel Core i3-1125G4(> i5-1035G4), Numeric Keypad, Webcam, WiFi, HDMI, Type-C, Windows 11, Silver, w/CUE Accessories",1,HP,HP,Intel,HP,ddr4,SSD,Intel,17.3,1600.0,900.0,2.3586784,0,Silver,16.0,Intel,Windows,hp,16,Laptop,Other,3.0
271.98640000000006,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",2,UGRIHACH,UG-CS-156,Intel,CS-156,other,SSD,Intel,15.6,1366.0,768.0,1.65107488,0,other,16.0,Intel,Other,Other,2,Laptop,Other,2.4
335.92,"ASUS C424MA-AS48F Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",2,ASUS,Chromebook C425 Clamshell,Intel,C424MA-AS48F,other,Other,Intel,14.0,1920.0,1080.0,1.30180904,0,Silver,4.0,Intel,Other,asus,6,Chromebook,Other,2.8
1562.028,"Apple 2022 13"" MacBook Air M2, 16GB RAM, 256GB Storage - Space Gray (Z15S000CT)",0,Apple,"2022 Apple MacBook Air M2, 16GB RAM, 256GB Storage - Space Gray (Z15S000CT)",Other,Z15S000CT,other,Other,Other,13.6,2560.0,1600.0,2.25435224,0,Gray,16.0,Intel,Mac,Other,6,Other,Other,3.0
360.3864,"Lenovo IdeaPad 1 15.6"" FHD Laptop Newest, Intel Pentium Silver N6000, 12GB RAM, 256GB PCIe SSD+128GB eMMC, 1 Year Microsoft Office 365, Webcam, Type-C, SD Card Reader, Wi-Fi 6, Windows 11",1,Lenovo,lenovo,Intel,Lenovo,other,SSD,Intel,15.6,1920.0,1080.0,2.39950168,0,Silver,12.0,Intel,Windows,lenovo,12,Laptop,Other,3.3
1752.0336000000002,"ASUS TUF Gaming A17 (2023) Gaming Laptop, 17.3” FHD 144Hz Display, GeForce RTX 4060, AMD Ryzen 7 7735HS, 16GB DDR5, 1TB PCIe 4.0 SSD, Wi-Fi 6, Windows 11, FA707NV-ES74",2,ASUS,TUF Gaming A17,AMD,FA707NV-ES74,ddr5,SSD,AMD,17.3,1920.0,1080.0,4.6039588,0,other,16.0,NVIDIA,Windows,asus,16,Gaming,AMD RYZEN 7,3.0
387.6,"Mid 2017 Apple MacBook Air with 1.8GHz Intel Core i5 (13-inch, 8GB RAM, 256GB SSD) Silver (Renewed)",0,Apple,FBA_MQD42LL/A,Intel,MQD42LL/A-CR,other,SSD,Intel,13.3,2560.0,1600.0,1.2972731199999998,1,Silver,8.0,Intel,Mac,Other,1,Laptop,Intel I5,1.8
1263.44,"2021 Apple MacBook Pro with Apple M1 Max Chip (16-inch, 32GB RAM, 1TB SSD Storage) Space Gray (Renewed)",0,Apple,MacBook Pro,Other,2021,other,SSD,Other,16.2,3456.0,2234.0,2.19538528,1,Gray,32.0,Apple,Mac,Other,6,Laptop,Other,3.0
496.4,"HP 2023 Newest 14 Laptop for Productivity and Entertainment,14"" FHD Display, 16GB RAM, 1TB SSD, AMD Ryzen 3 Processor Upto 3.5GHz, Type-C, HDMI, Fast Charge, 10 Hrs Long Battery Life, Windows 11",1,HP,Notebook,AMD,Notebook,other,SSD,AMD,14.0,1920.0,1080.0,1.4514944,0,other,16.0,Intel,Windows,hp,1,Laptop,AMD RYZEN 3,3.0
271.98640000000006,"Laptop Computer, 15.6"" Laptops, 8GB RAM 256GB ROM, Intel Celeron Quad-Core Processors, 1366 * 768 IPS, Long Battery Life, Type-C, TF Card, Mini-HDMI",2,Maypug,MYC-S156,Intel,MYC-S156,other,Other,Intel,15.6,1366.0,768.0,1.64653896,0,other,16.0,Intel,Windows,Other,8,Laptop,Other,2.9
883.9864000000001,"Laptop with Backlit Keyboard, Gaming Laptop with AMD Ryzen 7 5700U Processor(8C/16T, Up to 4.3GHz), 16.1-inch FHD Display, 16GB RAM 512GB ROM Laptop Computer Support WiFi 6, 53Wh Battery",2,ACEMAGIC,AX16PRO,AMD,AX16PRO,other,Other,AMD,16.1,1920.0,1080.0,1.6964340800000002,0,other,16.0,AMD,Windows,Other,16,Laptop,AMD RYZEN 7,4.0
951.9864,"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 24GB RAM, 1TB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black",0,Lenovo,21JT,AMD,21JT,other,SSD,AMD,16.0,1920.0,1200.0,1.80983208,0,Black,24.0,AMD,Windows,lenovo,24,Laptop,AMD RYZEN 5,5.0
408.00000000000006,Lenovo 3i Chromebook Laptop - 15.6 Inch Full HD Laptop - 8GB Memory - 64GB Storage - Intel Celeron N4500 – 2023 Model,3,Lenovo,IdeaPad 3,Intel,82N4003CUS,other,Other,Intel,15.6,1920.0,1080.0,2.4902200800000003,0,other,8.0,Intel,Other,lenovo,6,Chromebook,Other,1.1
468.18,"LENOVO ThinkPad T480s Laptop, 14 IPS FHD (1920x1080) Matte Display, Intel Core i7-8650U 4.20 GHz, 24GB RAM, 512GB SSD, Fingerprint Reader, Supported Windows 10 Pro, Black Color, Renewed",2,LENOVO,T480s,Intel,T480s,other,SSD,Intel,14.0,1920.0,1080.0,1.3154168,1,Black,24.0,Intel,Windows,lenovo,24,Laptop,Intel I7,4.0
883.9864000000001,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",0,SGIN,Laptop,Intel,M17S,ddr4,SSD,Intel,17.3,1366.0,768.0,1.84611944,0,Black,4.0,Intel,Other,Other,2,Laptop,Intel I3,2.4
503.1864000000001,"Morostron 15.6"" Full Metal Laptop Intel Quad-Core Processor, 16GB LPDDR4 RAM 256GB SSD and 1080P FHD IPS, Windows 11 Laptop Computer with Backlit Keyboard and Finger Print Touch ID, AC WiFi,Gray",0,Morostron,LeadBook T7 PRO,Intel,LeadBook T7 PRO,other,SSD,Intel,15.6,1920.0,1080.0,1.6782904,0,Gray,16.0,Intel,Windows,Other,16,Laptop,Other,3.0
597.0400000000001,"HP 15 15.6"" Business Laptop Computer[Windows 11 Pro], Intel 4-Core Pentium Processor, 16GB RAM, 512GB SSD, Numeric Pad, Long Battery Life, Wi-Fi, Bluetooth 4.2, Webcam, RJ45, HDMI, Black, w/Battery",0,HP,HP Laptop,Intel,HP Laptop,other,SSD,Intel,15.6,1366.0,768.0,1.7236496,0,Black,16.0,Intel,Windows,hp,16,Laptop,Other,4.0
984.64,"2020 Apple MacBook Pro with 2.0GHz Intel Core i5 (13-inch, 16GB RAM, 512GB SSD Storage) - Space Gray (Renewed)",0,Apple,MacBook Pro,Intel,MWP42LL/A,other,SSD,Intel,13.3,2560.0,1600.0,1.4061352,1,Gray,16.0,AMD,Mac,Other,2,Laptop,Intel I5,2.0
623.5600000000001,"Apple 15in MacBook Pro, Retina, Touch Bar, 2.9GHz Intel Core i7 Quad Core, 16GB RAM, 512GB SSD, Space Gray, MPTT2LL/A (Renewed)",0,Apple,MacBook Pro,Intel,FBA-MACBOOKPRO2017i72017-r,other,SSD,Intel,15.0,2560.0,1600.0,0.059817445,1,Gray,16.0,AMD,Mac,Other,2,Laptop,Intel I7,2.9
475.98640000000006,"16 Inch Laptop Computer, Gaming Laptop, 16GB RAM 512GB SSD, Intel 12th Gen N95 Processor(up to 3.4GHz), FHD 1920 * 1200, 180 Angle Opening, Fingerprint Unlock, Backlit Keyboard, Windows 11 Pro",2,FUNYET,DuetBook,Intel,DuetBook,other,SSD,Intel,16.0,1920.0,1200.0,1.587572,0,other,16.0,Intel,Windows,Other,16,Laptop,Other,3.0
310.08000000000004,"Dell Latitude 7490 14 HD Anti-Glare, Intel Core i5-8350U, 16GB DDR4, 256GB Solid State Drive, Webcam, Bluetooth, Windows 10Pro (Renewed)",0,Dell,Dell Latitude 7490,Intel,Latitude 7490,ddr4,SSD,Intel,14.1,1920.0,1080.0,1.35624008,1,other,16.0,Intel,Windows,dell,256,Laptop,Intel I5,1.7
485.52,"Acer Aspire 5 A515-56-347N Slim Laptop - 15.6"" Full HD IPS Display - 11th Gen Intel i3-1115G4 Dual Core Processor - 8GB DDR4 - 128GB NVMe SSD - WiFi 6 - Amazon Alexa - Windows 11 Home in S Mode,Silver",3,acer,A515-56-347N,Intel,NX.AASAA.005,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.65107488,0,Silver,8.0,Intel,Windows,acer,8,Laptop,Other,5.0
673.2,"Apple MacBook Pro MGXA2LL/A 15-Inch Laptop with Retina Display (2.2 GHz Intel Core i7 Processor, 16GB RAM, 256GB SSD) (Renewed)",0,Apple,MacBook Pro,Intel,"MacBook Pro 15"" - MGXA2LL/A",other,SSD,Intel,15.4,2560.0,1600.0,2.041164,1,other,16.0,Intel,Other,Other,2,Laptop,Intel I7,2.2
768.3864000000001,"Apple 15.4in MacBook Pro Laptop (Retina, Touch Bar, 2.6GHz 6-Core Intel Core i7, 16GB RAM, 512GB SSD Storage) Space Gray (MR942LL/A) (2018 Model) (Renewed)",0,Apple,MacBook Pro,Intel,MR942LL/A-cr,other,SSD,Intel,15.0,2560.0,1600.0,1.814368,1,Gray,16.0,AMD,Mac,Other,4,Laptop,Intel I7,2.6
284.24,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",3,HP,Chromebook 14a-na0226nr,Intel,14a-na0226nr,other,Other,Intel,14.0,1366.0,768.0,1.4696380800000002,0,Gray,4.0,Intel,Other,hp,4,Chromebook,Other,4.0
1249.568,"HP 17 Laptop, 17.3"" HD+ Touchscreen Display, 12th Gen Intel Core i7-1255U, 64GB RAM, 2TB SSD, Webcam, HDMI, SuperSpeed USB Ports, Wi-Fi 6, Windows 11 Home, Silver",3,HP,TPN-I139_4V788AV,Intel,TPN-I139_4V788AV,other,SSD,Intel,17.3,1600.0,900.0,2.0865232,0,Silver,64.0,Intel,Windows,hp,6,Laptop,Intel I7,3.0
480.0392000000001,"LENOVO IdeaPad 3i Laptop, 15.6"" HD Touchscreen Display, Intel Core i3-1115G4 Processor, 12GB DDR4 RAM, 256GB PCIe SSD, Bluetooth, Webcam, Wi-Fi 6, HDMI, Windows 11 Home, Grey",2,LENOVO,IdeaPad,Intel,Ideapad,ddr4,SSD,Intel,15.6,1366.0,768.0,1.8597272,0,Grey,12.0,Intel,Windows,lenovo,12,Laptop,Intel I3,3.0
625.5864,"HP Newest 15.6-inch Touchscreen Laptop for Business and Student, i3-1215U (6-cores, Beat i5 1135G7), 16GB RAM, 512GB SSD, Windows 11 Pro, Silver",3,HP,HP Laptop,Intel,HP Laptop,other,SSD,Other,15.6,1366.0,768.0,1.70097,0,Silver,16.0,Intel,Windows,hp,6,Laptop,Other,4.4
120.156,"HP Chromebook 14"" G5, Intel Celeron N3350, 4GB RAM, 16GB SSD (3NU63UT#ABA) (Renewed)",0,HP Tuners,3NU63UT,Intel,HP G5,other,SSD,Intel,14.0,1366.0,768.0,0.907184,1,other,4.0,Intel,Other,hp,4,Chromebook,Other,2.16
937.04,"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" WUXGA (1920x1200) Touch, Intel i5-1235U Processor, Backlit Keyboard, Thunderbolt 4, Fingerprint Reader, Windows 11 w/WOWPC Bundle (16GB RAM | 1TB PCIe SSD)",0,Lenovo,Flex 5,Intel,Flex 5,other,SSD,Intel,14.0,1920.0,1200.0,1.50138952,0,other,16.0,Intel,Windows,lenovo,1,Laptop,Other,5.0
515.44,"LENOVO IdeaPad 15.6"" FHD Laptop, Intel Pentium Silver N6000 Processor, 20GB RAM, 1TB PCIe SSD, 720P HD Webcam, WiFi 5, 1 Year Office, Blue, Win 11, 32GB Hotface USB Card",0,LENOVO,Lenovo IdeaPad,Intel,Lenovo IdeaPad,other,SSD,Intel,15.6,1920.0,1080.0,1.474174,0,Silver,20.0,Intel,Windows,lenovo,4,Laptop,Other,5.0
380.7864,"Laptop Computer, 15.6"" Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors, Laptop Computers with 1080P FHD, 38000mWh Battery, WiFi, Bluetooth, Type-C, TF Card",2,ANMESC,AN-X19,Intel,Laptop,other,Other,Intel,15.6,1920.0,1080.0,2.27703184,0,other,16.0,Intel,Windows,Other,32,Laptop,Other,2.9
814.6400000000001,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",2,HP,HP 17T,Intel,HP,other,SSD,Other,17.3,1600.0,900.0,2.381358,0,Silver,16.0,Intel,Windows,hp,512,Laptop,Other,3.0
271.98640000000006,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",2,UGRIHACH,UG-CS-156,Intel,CS-156,other,SSD,Intel,15.6,1366.0,768.0,1.65107488,0,other,16.0,Intel,Other,Other,2,Laptop,Other,2.4
503.1864000000001,"Morostron 15.6"" Full Metal Laptop Intel Quad-Core Processor, 16GB LPDDR4 RAM 256GB SSD and 1080P FHD IPS, Windows 11 Laptop Computer with Backlit Keyboard and Finger Print Touch ID, AC WiFi,Gray",0,Morostron,LeadBook T7 PRO,Intel,LeadBook T7 PRO,other,SSD,Intel,15.6,1920.0,1080.0,1.6782904,0,Gray,16.0,Intel,Windows,Other,16,Laptop,Other,3.0
258.38640000000004,"SGIN Laptop 15.6 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Celeron Processor, Intel UHD Graphics 600, Mini HDMI, Webcam, 2.4G/5GHz WiFi, 2*USB3.2, Bluetooth5.0, 180° Screen Extension",0,SGIN,M15,Intel,Laptop,ddr4,SSD,Intel,15.6,1366.0,768.0,1.587572,0,other,4.0,Intel,Other,Other,4,Laptop,Other,2.6
1889.04,"2021 Apple MacBook Pro with Apple M1 Pro chip (14-inch, 16GB RAM, 512GB SSD) - Space Gray (Renewed)",0,Apple,MKGP3LL/A,Other,MKGP3LL/A,other,SSD,Other,14.0,3024.0,1964.0,3.01185088,1,Gray,16.0,Apple,Mac,Other,14,Laptop,Other,3.2
1767.9864000000002,"Laptop Computer, Quad-Core Intel N95 Processor, Windows 11 Laptop, 16GB DDR4 512GB SSD,15.6"" IPS 1080P Notebook PC, Metal Shell, WiFi, BT5.0, USB3.2, Type_C, 38WH Battery",2,ACEMAGIC,AX15,Intel,AX15,ddr4,SSD,Intel,15.6,1920.0,1080.0,1.6964340800000002,0,other,16.0,Intel,Windows,Other,6,Laptop,Other,3.4
